0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0598,0,0,8.1831,9.0227,0,0,0,0,0,0,0,0,5.0733,2.4862,0.70173,0,0,0,0,0,6.9282,0,0,0,0,0,0,0,0,0,4.7646,7.8625,0,6.3453,0,7.1155,0,7.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75651,0,0,0,0,0,0,5.797,4.7384,0,1.918,0,0,0,0,0,0,0,0.78046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6214,0.71538,0,0,0,0,0,0,0,0,0,0,8.0711,0,7.0321,9.1834,7.5365,5.9182,0.15516,5.6428,0,0,5.1946,0
5.2474,4.9712,0,4.689,5.6126,0,6.2658,0,5.4669,4.5236,0,3.041,6.5921,0,0,0,0,0,0,0,0,0,0,0,0,5.6371,0,0,0,3.9362,0,0,0,0,0,0,4.2098,0,0,4.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3834,0,8.4149,4.8379,9.8846,5.4606,0,0,0,0,0,0,0,0,0,0,3.5974,0,0,8.0732,0,0,0,0,0,0,0,0,4.0517,0,0,0,0,0,0,0,0,0,0,0,2.9203,2.902,0,0,0,5.8863,0,3.7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5812,0,0,4.8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4237,8.3576,8.9151,7.718,8.045,2.779,4.3019,1.2147,0,5.0056,5.0264,4.2303
0,0,0,0,0,0,2.6309,0,0,0,0,0,1.6342,0,0,0,3.4878,9.0223,5.346,9.2549,0,0,0,0,0,8.7959,0,6.982,8.5387,4.2552,4.2179,4.4317,0,5.6723,0,0,0,0,0,0,8.5732,7.2362,9.2707,0,5.7323,0,6.2219,7.3267,7.2568,10.004,8.2286,6.4073,0,6.4065,7.6038,9.3662,0,0,0,0,0,0,0,0,8.6289,9.5337,8.1185,9.085,9.1094,9.2647,0,4.3329,0,2.9336,0,0,2.5829,0,0,0,0,0,7.8588,6.0674,8.0791,9.4524,9.8439,6.1642,7.8248,6.5539,8.2943,7.2508,9.3434,0,7.5514,0,0,0,4.3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3724,1.7588,4.0983,0,0,2.6178,0,4.1276,4.0467,5.3634,0,0,0,0,0,0,0,0,0,0,0,3.0448,3.6475,3.2662,0,0,0,1.7429,0,0,0,2.6762,0,0,6.0013,5.9708,4.1426,6.3618,0,0,0,0,0,0,0,-0.64015,2.9406,0,3.9471,0,5.1006,4.8695,5.5314,0,1.9737,3.8547,4.5584,6.1524,0,0,0,0,0,0,0,0,3.4226,5.9705,4.6482,4.2325,7.9871,6.6583,4.7614,3.691,0,0,0,8.0711,4.4237,0,0,10.405,11.608,11.618,5.1053,0,6.2475,0,0,4.4394,6.2981
7.5856,6.7435,0,6.4156,5.6386,6.7899,7.1067,0,5.3067,7.9395,3.7759,5.9119,7.1991,5.5552,0,0,0,0,0,0,0,0,0,0,0,6.659,6.3287,0,7.4659,0,5.8689,0,0,0,0,0,5.6449,0,4.8728,6.4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4339,10.349,7.9483,8.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0742,0,3.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3683,4.534,0,0,9.2914,0,0,0,0,0,0,2.9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3576,0,0,7.4776,6.6037,10.499,0,0,0,5.6753,4.2704,0,5.8742
0,3.6529,0,0,0,0,5.3324,0,4.74,0,0,0,6.6804,5.3195,0,0,0,5.2723,0,4.9927,0,0,3.9508,0,0,9.8539,8.4171,9.4993,8.9496,8.2904,0,0,4.2204,0,0,0,6.3506,5.8721,5.8855,7.7931,0,8.0351,0,0,4.2052,0,0,0,2.5826,4.1299,0,0,0,7.8903,-0.046729,5.7085,0,0,0,1.9597,0,0,0,0,3.4491,3.7384,2.7266,0,0,0,0,0,3.1486,4.0383,0,0,0,0,0,0,0,0,0,0,0,4.5653,0,0,4.7493,0,6.7591,0,0,0,7.9615,4.7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78226,0,0,0,0,0,0,0,7.0321,8.9151,10.405,7.4776,0,10.932,9.1138,-0.33563,3.1566,2.3372,0,5.2462,0,0
5.7248,7.7352,5.156,6.5702,8.1187,0,8.5219,0,7.4603,6.5173,6.182,0,8.8107,7.9304,5.0966,0,6.951,8.6238,0,7.3764,6.2876,0,7.855,8.8784,8.1296,9.8498,9.8849,9.0152,8.4074,8.8481,0,0,6.186,0,0,0,7.9978,7.8728,7.1774,9.0351,6.8958,8.961,3.7979,5.1558,7.1376,0,8.6815,7.8088,7.7729,6.4746,7.5309,5.677,0,7.828,7.8591,9.018,5.8779,0,4.8318,7.0063,0,0,0,0,8.6478,8.1213,7.5786,6.8668,4.7114,5.4992,6.6122,5.3462,6.0351,7.8601,4.1177,6.5643,0,0,0,0,0,6.2814,8.1906,6.3958,8.5432,9.2886,8.4166,0,8.3921,6.1679,9.507,6.7489,6.1473,7.976,9.053,6.5261,6.6852,3.7733,5.9905,6.7283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5374,0,0,0,0,4.5131,0,0,0,0,0,0,0,0,0,0,5.4034,0,0,0,3.3149,0,0,0,0,0,0,0,0,0,4.7624,0,0,4.1621,3.2851,4.2351,0,4.8483,0,0,0,0,0,0,0,0,0,0,3.8749,0,4.7313,0,4.1311,4.894,5.4895,6.8109,0,0,0,0,0,0,0,0,0,0,4.5128,5.1299,7.4684,6.4446,0,0,0,0,4.4823,9.1834,7.718,11.608,6.6037,10.932,0,9.0947,4.8202,4.5384,5.24,5.3543,5.9668,7.0936,7.0423
5.7327,6.8195,0,5.8385,7.7371,5.9364,8.7211,0,7.4658,6.8811,0,0,9.0287,7.7044,0,0,3.5164,0,0,0,0,0,0,0,0,7.5741,7.6345,7.885,9.7467,7.4734,0,0,0,0,2.7556,0,7.3879,5.5491,0,8.0374,0,7.2276,3.5775,0,0,0,5.3618,4.7417,4.0523,5.4624,7.3583,5.5715,6.7701,8.2398,0,6.5943,8.596,7.4301,7.4248,5.8221,0,0,0,0,5.6965,7.6365,6.8321,7.7684,5.6535,0,6.8496,7.3373,7.1799,8.8316,0,6.7641,0,0,0,0,0,0,7.0894,0,7.5988,7.2732,7.4887,0,7.5507,6.3721,8.87,7.0127,0,0,9.079,6.9302,7.0745,0,6.7869,7.4525,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9526,0,0,0,0,0,0,0,0,0,0,0,5.9439,3.25,0,0,0,4.0358,0,5.1995,0,0,0,0,0,2.4524,0,0,6.439,0,6.5927,0,0,0,0,0,0,0,0,5.2118,0,0,0,5.6945,7.8306,0,0,0,4.7522,0,4.8206,0,0,0,0,0,0,0,3.8851,0,0,0,0,0,6.6556,6.4821,6.5713,8.1944,0,0,0,0,0,0,0,0,0,0,0,5.8248,0,7.708,0,0,0,5.4871,7.2822,7.5365,8.045,11.618,10.499,9.1138,9.0947,0,0,0,5.7618,6.1262,0,0,8.9936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4974,6.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13302,2.2097,0,0,0,0,0,0,0,0,1.6969,5.0862,0,3.6827,0,1.4661,1.3352,1.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6722,0,0,0,0,0,0,8.3402,7.3597,5.972,0,0,0,0,0,0,0,0.99291,3.6719,0,0,0,0,0,0,0,5.3911,6.4634,5.1716,0,0,0,0,0,0,0,0,0,0,8.89,8.0872,7.7701,3.761,0,0,0,0,6.6766,4.9372,5.9182,2.779,5.1053,0,-0.33563,4.8202,0,0,3.71,8.0391,0,7.1875,9.2843,6.8362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4736,0,3.2302,0,5.7011,0,5.379,3.8876,0,0,5.6896,0,5.5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9279,0,3.6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.245,0,0,0,0,0,0,4.6425,0,0,9.6912,5.4366,7.7964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3459,0,0,0,0,0,5.4664,0,0,0,2.0353,0,0,0,0,0,0.15516,4.3019,0,0,3.1566,4.5384,0,3.71,0,3.5683,8.2105,9.0175,7.7375,7.9992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6633,0,0,2.5249,0,0,0,0,0.78635,0,2.746,5.1118,0,0,0,0,0,0,0,0,0,0,0,0,3.6826,1.6106,0,0,0,0,0,0,2.6138,5.4551,4.1436,0,5.3342,5.575,7.1088,0,0,0,0,0,0,0,0,1.3738,3.0528,4.8516,4.9104,4.3632,3.3882,0,1.5748,2.9812,0,0,0,0,0,0,0,0,0,2.0618,5.572,0,6.2353,3.7594,0,7.0984,5.033,6.7622,5.6642,5.4027,5.2549,4.9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9312,0,8.4632,0,9.3151,0,5.8725,9.2235,3.9847,0,0,8.5115,0,6.5739,5.337,7.9958,0,0,3.3211,0,0,0,0,0,0,0,2.8694,8.3071,7.0384,10.011,0,0,0,9.4187,2.1579,6.0848,6.4093,9.6854,6.1149,0,6.3872,9.1083,7.4801,9.4336,3.5259,0,3.6588,0,0,0,0,5.0816,9.5543,8.6569,8.9471,9.2562,8.5108,8.5292,9.5454,0,4.6893,5.7395,6.7304,7.1521,3.4116,0,0,0,0,0,0,0,9.8769,8.0531,6.4638,6.2332,8.051,8.0406,7.3545,5.7219,4.972,0,4.3469,5.6428,1.2147,6.2475,0,2.3372,5.24,5.7618,8.0391,3.5683,0,5.6305,10.477,11.586,11.649
3.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4823,0,0,0,0,0,0,0,0,0,0,0,0,3.1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7803,2.9477,0,0,0,6.9688,8.9837,0,6.1121,0,7.3266,7.4767,6.4947,6.8072,7.0934,0,6.7992,6.6544,7.0296,5.1323,0,0,0,0,0,0,0,0,0,0,0,0,4.799,6.9018,6.2677,0,6.2259,6.4476,6.4909,4.6556,0,0,0,0,4.7115,0,6.3639,0,6.4702,0,0,0,0,0,0,0,2.7346,0,0,0,0,0,0,0,0,0,8.3797,7.9769,10.455,0,0,4.3404,0,0,0,0,0,0,2.169,0,0,6.3369,0,0,0,0,0,0,0,6.4127,5.2866,0,0,0,0,4.5773,0,0,0,0,0,0,6.7398,0,4.5421,0,0,0,5.6753,0,5.3543,6.1262,0,8.2105,5.6305,0,8.2441,6.9195,10.325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3637,4.4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8876,0,4.5845,0,0,0,2.3741,3.2038,0,0,0,0,5.326,3.8839,0,0,6.1206,0,5.8066,0,0,0,0,0,6.5673,5.4198,0,0,0.3279,0,0,0,0,0,3.2992,0,0,0,0,10.269,8.1058,9.7329,7.6319,8.2344,8.6019,0,0,0,0,0,0,4.4797,7.1536,0,7.6538,6.1315,7.9293,0,0,0,0,0,0,0,0,5.4248,0,0,8.4223,0,3.6741,5.311,0,0,5.0091,0,0,0,0,3.1825,5.1751,0,3.7986,0,4.8019,0,4.2152,0,4.9721,0,3.515,7.8239,0,0,0,0,2.9083,0,0,0,0,5.8128,0,0,6.3274,7.9736,5.1828,6.6892,0,5.1568,0,0,5.0056,0,4.2704,5.2462,5.9668,0,7.1875,9.0175,10.477,8.2441,0,10.888,9.2242
0,0,0,0,0,0,0,0,0,0,0,0,5.4102,0,0,0,0,0,0,0,2.8786,0,0,0,0,2.6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8881,0,0,5.9688,4.6843,5.6683,0,0,3.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8295,0,0,0,0,0,0,0,0,0,0,4.4594,0,4.378,0,3.8628,0,0,0,5.3947,0,1.7188,5.4869,0,0,0,0,0,4.3705,6.7171,7.038,6.2856,0,8.8144,5.0345,8.2863,6.8874,4.9288,0,8.4117,5.2013,8.3062,7.121,6.0334,0,7.086,0,7.6783,6.922,7.3941,0,6.4665,6.6261,0,8.2457,7.9951,9.8951,9.6719,8.9714,7.6777,7.2009,9.2825,0,0,0,0,0,6.7511,6.5547,8.5639,6.1586,8.5165,6.8823,8.4644,5.7242,0,0,7.0317,5.1219,5.8873,8.6505,5.8019,8.5026,5.4282,0,7.9809,9.1483,8.0558,9.2098,6.9952,6.0636,6.1025,0,0,6.856,5.2233,0,9.1781,7.7934,6.5798,0,7.761,0,6.2249,0,5.6453,6.1181,5.3288,8.3825,6.6572,0,5.733,8.3581,5.6136,0,0,0,8.4923,8.0235,6.1681,6.1852,8.5631,9.3307,7.1071,7.9217,6.2057,6.5886,0,5.1946,5.0264,4.4394,0,0,7.0936,0,9.2843,7.7375,11.586,6.9195,10.888,0,9.2048
0,0,0,0,0,0,0,0,0,5.2466,0,0,0,0,0,0,0,0,0,0,0,5.6034,3.315,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6815,4.6842,7.9788,6.6135,0,0,0,0,0,0,0,0,0,0,5.6866,6.7309,5.5735,6.7388,0,0,0,0,0,0,0,0,0,5.9685,0,0,0,0,0,2.71,0,6.4899,5.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6232,6.6217,8.0044,7.8191,0,0,0,4.6188,4.9023,2.7564,7.251,0,3.6679,7.249,0,4.956,0,7.9544,6.1181,7.5418,6.2238,0,0,8.4034,5.6693,8.6618,7.008,0,0,2.9307,0,0,0,0,0,0,0,0,4.3145,0,8.3368,7.6594,8.0645,8.5671,8.9838,7.9403,0,0,0,0,0,0,0,7.9766,7.5108,8.5311,0,0,5.2754,0,0,0,0,0,0,0,5.154,0,5.9498,8.2705,0,0,6.7548,8.6248,7.9979,7.5472,0,0,0,0,0,7.6069,7.3621,8.3017,6.6607,7.9239,6.5575,6.163,5.6346,7.3943,7.7503,0,8.4916,0,0,0,8.5587,0,0,0,0,7.6835,5.885,0,0,7.717,8.6093,0,6.3452,6.2722,7.1604,6.4944,0,4.2303,6.2981,5.8742,0,7.0423,8.9936,6.8362,7.9992,11.649,10.325,9.2242,9.2048,0
