0,0,0,0,0,0,9.267,5.6033,0,0,1.5898,0,0,10.09,0,0,0,0,0,0,0,0,4.4449,0,0,0,0,0,9.6444,8.5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.7537,0,3.5169,0,0,0,7.2434,0,6.6957,0,7.7805,0,4.8882,5.3497,0,0,0,0,0,8.9264,0,8.6953,8.8435,5.2346,10.272,0,0,0,0,0,0,5.5846,0,8.4377,0,0,0,0,0,0,0,0,1.8248,0,0,0,0,0,0,0,0,0,0,5.1578,0,0,3.9101,2.9058,8.464,0,0,0,0,0,0,0,8.044,0,6.7295,0,0,6.5356,7.3017,0,0,4.1055,0,3.18,0,6.0175
0,2.7537,0,0,0,0,9.3537,8.982,0,0,0,0,0,8.4538,0,0,10.383,0,0,0,8.059,1.9924,11.09,0,0,10.448,11.119,7.9417,0,7.2214,0,3.7144,0,0,0,0,9.6436,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3852,0,0,0,0,0,7.553,0,0,7.7916,9.5218,0,0,0,0,0,0,2.6145,0,0,9.9252,0,5.5421,7.6972,6.5607,0,0,5.8463,0,0,0,5.0311
0,0,0,0,0,6.1808,0,0,8.2013,9.6017,4.0025,9.6463,0,0,6.6586,0,0,0,0,11.193,0,0,0,9.6091,0,3.3375,0,10.139,0,0,0,0,0,6.2556,0,0,0,7.8779,0,0,0,0,6.1538,7.2436,0,6.285,0,0,0,0,0,0,0,6.7107,0,0,0,0,0,0,0,8.3795,0,0,0,0,0,0,0,4.4173,0,6.5733,0,6.3458,6.7466,0,0,0,4.6592,0,0,0
0,3.5169,0,0,0,8.7237,0,5.1005,6.341,4.0546,0,5.8493,0,0,8.7476,0,0,0,0,3.7744,0,0,0,6.1349,0,0,0,0,5.602,0,0,8.6951,0,8.6884,0,0,0,0,3.2795,0,0,0,0,0,0,0,0,0,2.5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9073,0,10.141,3.448,4.8448,6.6231,0,0,0,0,0,0,0
0,0,0,6.1808,8.7237,0,9.3508,10.609,6.2033,10.823,0,10.375,0,7.2843,9.4942,0,5.9041,4.6718,0,6.1762,0,0,0,0,0,8.0602,0,8.7506,6.9303,0,0,8.3909,0,6.9595,0,0,0,4.7797,0,0,0,0,3.9561,5.8449,0,5.4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0351,0,0,0,0,0,0,0,7.7647,0,9.0626,0,6.101,8.3837,0,0,0,4.8397,4.3862,0,6.074
9.267,0,9.3537,0,0,9.3508,0,9.742,5.4267,10.665,0,0,0,10.84,5.6255,0,6.9175,0,0,0,8.0334,0,8.3548,0,0,8.8858,6.8862,11.84,9.2025,10.335,0,0,0,7.3156,0,0,0,0,0,0,0,0,3.6779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6692,0,0,0,7.0747,0,0,0,0,0,0,0,0,4.9375,4.9792,0,7.8652,0,0,0,0,0,0,0,0
5.6033,0,8.982,0,5.1005,10.609,9.742,0,0,9.4671,0,8.0313,4.9583,10.741,6.0179,0,8.517,0,8.013,5.4838,0,0,7.5346,0,0,9.3594,0,0,0,7.5062,0,8.4702,0,7.0092,0,0,0,0,0,0,0,7.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1057,0,0,0,7.5036,3.9925,0,0,3.3458,0,0,3.1889,6.3571,5.2892,7.4562,0,5.3595,8.3404,0,0,0,0,0,6.2889,6.927
0,7.2434,0,8.2013,6.341,6.2033,5.4267,0,0,0,5.9407,8.8901,0,0,8.564,5.4096,3.1626,0,0,7.2255,0,9.3325,0,10.738,7.0006,0,8.7517,8.2219,0,0,0,0,0,5.5468,0,3.759,0,5.8415,0,0,4.5668,0,8.4462,0,0,5.6327,0,0,3.2129,5.793,0,0,0,5.0702,0,6.4307,0,7.7332,0,0,0,7.2438,0,4.0283,0,0,0,3.4669,5.9342,0,0,7.8272,5.5863,7.0321,8.1309,0,0,0,0,4.1282,0,6.6754
0,0,0,9.6017,4.0546,10.823,10.665,9.4671,0,0,6.0238,10.067,0,9.3682,5.7577,0,0,0,0,9.683,0,0,0,0,0,0,0,10.315,8.9342,0,0,5.7562,0,8.8679,0,0,0,0,0,0,0,5.9794,0,0,0,0,0,0,0,0,0,0,0,7.1626,0,0,0,0,0,0,0,8.5016,0,0,0,0,0,0,0,6.8032,2.9362,6.8479,6.0994,9.1273,8.9532,0,0,0,0,0,4.949,0
1.5898,6.6957,0,4.0025,0,0,0,0,5.9407,6.0238,0,6.744,10.234,6.7084,0,0,7.2769,9.91,8.9659,0,0,0,0,0,8.0665,9.145,6.7948,0,7.2221,4.3869,6.7501,5.8772,0,10.329,0,3.4097,0,0,0,0,0,0,0,0,7.2277,0,8.4619,0,0,0,0,0,0,0,0,0,0,0,5.4843,6.225,6.0762,0,0,0,7.0932,0,0,4.7513,8.7205,0,9.641,0,4.9409,9.5183,7.3866,6.1137,0,6.5131,0,0,5.1114,0
0,0,0,9.6463,5.8493,10.375,0,8.0313,8.8901,10.067,6.744,0,6.3239,7.8362,9.1807,0,0,0,0,10.444,0,0,0,8.9417,0,6.534,0,8.5482,7.3767,0,0,0,0,8.5846,0,0,0,6.309,0,4.7176,0,0,5.5362,0,0,7.1486,0,0,0,0,0,0,0,6.267,0,0,0,4.9851,0,0,0,6.3171,0,0,0,0,0,0,0,6.1538,3.4326,8.3134,0,8.7307,8.4827,0,0,0,0,0,0,0
0,7.7805,0,0,0,0,0,4.9583,0,0,10.234,6.3239,0,4.9297,0,0,0,4.6845,0,0,0,6.9536,0,7.3005,10.234,7.7909,9.4577,0,5.0923,0,9.018,6.5676,0,8.6946,0,4.9647,0,0,0,0,0,3.8639,0,0,7.9217,0,9.9334,3.0072,0,0,0,0,0,0,0,0,0,0,7.238,7.0005,8.3309,0,0,0,8.2818,3.3119,0,5.7009,9.1833,7.6783,8.2709,6.0816,7.5388,8.7249,8.0938,6.561,0,7.0581,0,4.4736,6.2129,4.5437
10.09,0,8.4538,0,0,7.2843,10.84,10.741,0,9.3682,6.7084,7.8362,4.9297,0,0,0,8.9845,6.9678,8.1585,5.3503,0,0,0,0,0,8.9253,0,7.5188,10.375,10.006,0,8.1437,0,8.4239,0,0,0,0,0,0,0,4.9399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6036,0,0,0,0,0,0,0,5.5643,4.4999,0,3.1258,6.6684,8.1986,0,0,0,0,0,5.0031,5.7976
0,4.8882,0,6.6586,8.7476,9.4942,5.6255,6.0179,8.564,5.7577,0,9.1807,0,0,0,0,0,0,0,6.1509,4.5562,0,4.3757,8.1718,4.1652,0,7.203,7.2913,0,0,0,0,4.3172,6.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4445,0,0,0,0,0,0,1.4973,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1541,0,9.6236,0,6.7999,7.6474,0,0,0,0,0,0,0
0,5.3497,0,0,0,0,0,0,5.4096,0,0,0,0,0,0,0,0,0,0,0,9.6205,9.8484,9.9107,8.7731,0,0,9.8111,7.3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7912,0,0,0,0,0,0,10.731,0,0,0,0,8.5248,8.1755,9.7396,7.326,0,0,8.7875,6.6476,0,0,0,0,0,0,0,0,5.7487,0,0,5.1121,7.0749,0,0,0,0,0,0,5.7022
0,0,10.383,0,0,5.9041,6.9175,8.517,3.1626,0,7.2769,0,0,8.9845,0,0,0,6.5424,9.8423,0,0,0,10.025,0,0,9.8447,10.127,5.4922,7.9724,7.8867,0,0,0,10.028,0,3.2337,6.7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.989,0,0,0,0,0,0,1.7898,0,0,10.462,0,3.6623,7.4962,0,0,0,0,0,0,0,4.2294
0,0,0,0,0,4.6718,0,0,0,0,9.91,0,4.6845,6.9678,0,0,6.5424,0,9.4403,3.4111,0,0,3.9241,0,5.1094,9.1804,5.2062,0,7.1371,5.0625,0,0,0,7.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0136,0,0,0,0,0,9.0247,0,0,8.4052,7.0331,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.013,0,0,8.9659,0,0,8.1585,0,0,9.8423,9.4403,0,0,0,0,5.5832,0,3.4255,10.026,6.144,0,7.9668,6.0587,0,3.4489,0,9.8042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5523,6.1468,0,0,0,0,0,0,0,0,0,9.3781,0,0,9.1218,8.3305,0,0,0,0,0,0,0
0,0,0,11.193,3.7744,6.1762,0,5.4838,7.2255,9.683,0,10.444,0,5.3503,6.1509,0,0,3.4111,0,0,0,0,0,8.5299,0,0,0,8.9716,5.2651,0,0,0,0,6.3787,0,0,0,7.0206,0,0,0,0,5.1806,0,0,6.4803,0,0,0,0,0,0,0,6.7927,0,0,0,5.0106,0,0,0,7.3867,0,0,0,0,0,0,0,5.1595,0,6.8263,0,7.1104,7.6632,0,0,0,4.3917,0,0,0
0,0,8.059,0,0,0,8.0334,0,0,0,0,0,0,0,4.5562,9.6205,0,0,0,0,0,0,11.622,5.7374,0,0,0,10.207,6.2416,10.987,0,0,5.5034,10.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.609,0,0,0,0,9.5681,0,7.5236,7.3443,0,0,0,7.8251,5.8637,7.7279,0,0,0,0,0,5.1782,8.7874,7.4197,9.2641,10.669,9.1935,0,0,0,0,0,0,5.6433
0,8.9264,1.9924,0,0,0,0,0,9.3325,0,0,0,6.9536,0,0,9.8484,0,0,0,0,0,0,0,9.8477,7.3854,0,9.7558,4.9604,0,0,0,0,0,4.9671,0,5.9932,0,0,0,0,0,0,6.1031,0,0,0,3.6171,0,0,8.0009,0,0,0,0,0,8.2831,0,6.4454,0,0,7.7524,4.604,0,0,0,0,0,0,6.7079,0,0,0,0,5.8567,6.8748,0,0,2.6672,0,0,0,5.4128
4.4449,0,11.09,0,0,0,8.3548,7.5346,0,0,0,0,0,0,4.3757,9.9107,10.025,3.9241,5.5832,0,11.622,0,0,4.0054,0,9.0925,10.75,8.456,5.9119,9.0557,0,0,0,10.137,0,0,7.7998,0,0,0,0,0,0,0,0,0,0,0,0,9.5178,0,0,0,0,7.4899,5.021,10.277,0,0,0,9.0978,0,0,0,0,0,0,0,0,6.502,11.163,7.7208,10.454,10.364,9.6063,0,0,0,0,0,4.9029,4.9306
0,8.6953,0,9.6091,6.1349,0,0,0,10.738,0,0,8.9417,7.3005,0,8.1718,8.7731,0,0,0,8.5299,5.7374,9.8477,4.0054,0,7.8055,8.0225,9.9686,9.884,7.0559,0,0,0,0,6.6922,0,0,0,6.3045,0,0,0,0,7.515,5.8776,0,0,0,0,0,7.8507,0,0,0,0,7.7934,6.8764,0,9.9507,0,0,5.4327,9.5581,0,5.8158,0,0,0,0,6.6096,4.1322,5.9567,6.7842,6.1189,7.8914,8.4408,0,0,0,0,0,0,8.5115
0,8.8435,0,0,0,0,0,0,7.0006,0,8.0665,0,10.234,0,4.1652,0,0,5.1094,3.4255,0,0,7.3854,0,7.8055,0,0,9.8715,0,0,0,6.1339,0,0,6.2887,0,5.7641,0,0,0,0,0,0,0,0,5.1437,0,6.8407,0,0,0,0,0,0,0,0,0,0,0,6.9444,2.6025,7.329,0,0,0,4.0598,0,0,3.658,8.1745,0,6.5194,0,0,6.2695,0,5.0076,0,5.0844,0,0,3.9374,0
0,5.2346,10.448,3.3375,0,8.0602,8.8858,9.3594,0,0,9.145,6.534,7.7909,8.9253,0,0,9.8447,9.1804,10.026,0,0,0,9.0925,8.0225,0,0,10.74,6.9903,0,0,7.2214,0,0,8.6793,0,3.9099,7.9691,0,0,0,0,0,0,0,5.3523,0,8.0171,0,0,0,0,5.3206,6.882,0,0,0,4.1114,0,3.616,10.292,10.344,0,0,0,8.4333,0,0,0,5.7101,0,10.619,0,5.7729,9.9326,8.9401,0,0,6.8371,0,0,0,6.6739
0,10.272,11.119,0,0,0,6.8862,0,8.7517,0,6.7948,0,9.4577,0,7.203,9.8111,10.127,5.2062,6.144,0,0,9.7558,10.75,9.9686,9.8715,10.74,0,8.4823,0,0,8.0113,0,0,9.1687,0,8.9097,9.7775,0,0,0,0,0,0,0,4.8528,0,8.2748,0,0,8.9633,6.8871,0,5.8704,0,0,7.9051,9.2441,0,7.3611,10.019,12.615,0,0,0,8.0642,0,0,5.8493,4.6043,5.2876,9.3617,5.6336,9.5723,10.648,10.146,0,0,8.0333,0,6.3604,7.5467,9.3083
0,0,7.9417,10.139,0,8.7506,11.84,0,8.2219,10.315,0,8.5482,0,7.5188,7.2913,7.3735,5.4922,0,0,8.9716,10.207,4.9604,8.456,9.884,0,6.9903,8.4823,0,9.4398,10.905,0,4.2996,7.9759,9.1492,0,0,0,8.1665,0,0,6.8338,6.8068,6.8743,8.0248,0,6.5699,0,0,0,0,0,0,0,7.0081,8.0326,4.4468,0,9.2228,0,0,0,10.364,0,7.2606,0,0,0,0,0,6.6982,3.1807,7.547,8.3558,10.139,9.4384,0,3.8882,0,6.2152,0,6.6793,7.9492
9.6444,0,0,0,5.602,6.9303,9.2025,0,0,8.9342,7.2221,7.3767,5.0923,10.375,0,0,7.9724,7.1371,7.9668,5.2651,6.2416,0,5.9119,7.0559,0,0,0,9.4398,0,10.38,0,8.4978,9.9102,10.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8435,0,0,0,0,0,0,0,0,0,0,0,5.2713,0,0,0,8.2568,7.8329,0,0,0,4.6187,0,0,0
8.5565,0,7.2214,0,0,0,10.335,7.5062,0,0,4.3869,0,0,10.006,0,0,7.8867,5.0625,6.0587,0,10.987,0,9.0557,0,0,0,0,10.905,10.38,0,0,0,8.7277,9.7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3087,0,0,0,0,0,0,7.2803,0,0,0,0,0,0,0,0,0,0,0,8.1537,0,0,0,1.1475,0,0,0,6.0661
0,0,0,0,0,0,0,0,0,0,6.7501,0,9.018,0,0,0,0,0,0,0,0,0,0,0,6.1339,7.2214,8.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5318,0,8.8006,0,0,0,0,0,0,0,0,0,0,0,0,7.3704,8.4877,0,0,0,8.3157,0,0,0,4.6958,0,7.0336,0,0,6.097,0,0,0,4.7414,0,0,0,0
0,0,3.7144,0,8.6951,8.3909,0,8.4702,0,5.7562,5.8772,0,6.5676,8.1437,0,0,0,0,3.4489,0,0,0,0,0,0,0,0,4.2996,8.4978,0,0,0,0,9.9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9153,0,3.3968,0,9.3898,0,7.3953,3.2457,5.8138,7.6986,0,0,0,0,0,4.1534,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3172,0,0,0,0,0,5.5034,0,0,0,0,0,0,7.9759,9.9102,8.7277,0,0,0,9.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2536,4.0685,0,0,0,0,0,0,0
0,5.5846,0,6.2556,8.6884,6.9595,7.3156,7.0092,5.5468,8.8679,10.329,8.5846,8.6946,8.4239,6.0079,0,10.028,7.564,9.8042,6.3787,10.354,4.9671,10.137,6.6922,6.2887,8.6793,9.1687,9.1492,10.261,9.7232,0,9.9882,9.0751,0,0,2.9278,3.4124,0,0,0,0,0,2.8876,0,4.9931,0,5.2851,0,0,0,0,0,0,0,0,0,0,0,3.2858,0,6.3331,5.5816,0,0,2.5848,0,0,0,7.1665,7.733,7.5763,6.3508,5.4569,9.6705,7.0196,4.4718,0,4.3339,0,0,5.1409,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4448,4.9099,0,0,0,0,1.2439,9.8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4747,8.6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.4377,0,0,0,0,0,0,3.759,0,3.4097,0,4.9647,0,0,0,3.2337,0,0,0,0,5.9932,0,0,5.7641,3.9099,8.9097,0,0,0,0,0,0,2.9278,0,0,4.1355,0,0,0,0,0,7.6129,0,6.4474,0,6.8972,0,5.4585,0,6.3788,0,0,0,0,8.8889,0,8.9934,8.8522,5.1852,10.648,0,0,0,0,2.1785,0,5.3697,0,0,4.6521,0,0,5.7075,6.9059,7.7801,0,7.2479,0,4.9532,6.8977,8.0058
0,0,9.6436,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7164,0,0,0,0,0,7.7998,0,0,7.9691,9.7775,0,0,0,0,0,0,3.4124,0,4.1355,0,0,0,0,9.5887,8.5707,0,0,0,0,0,0,0,0,10.244,0,5.5128,0,7.6328,0,10.882,0,0,10.416,11.157,8.4237,0,0,0,0,0,6.1839,0,0,5.8514,0,0.95928,4.9689,5.1293,0,0,9.7571,0,6.3994,7.5939,0
0,0,0,7.8779,0,4.7797,0,0,5.8415,0,0,6.309,0,0,0,0,0,0,0,7.0206,0,0,0,6.3045,0,0,0,8.1665,0,0,0,0,0,0,0,0,0,0,0,5.61,0,4.8651,7.8849,9.7471,0,9.8529,0,4.8213,6.6696,0,0,0,0,11.341,0,0,0,9.4697,0,0,0,10.203,0,0,0,0,0,5.8822,0,0,0,0,0,0,0,0,0,0,6.8079,3.873,6.01,0
0,0,0,0,3.2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7737,0,6.6293,6.0198,0,0,5.2681,0,4.2053,8.6552,0,0,0,0,0,0,0,0,6.7532,3.0975,0,5.4609,5.6454,0,0,0,8.7391,0,8.6695,0,0.14292,0,0,0,0,3.6859,0,8.8506,0,10.184,0,0,6.6091
0,0,0,0,0,0,0,0,0,0,0,4.7176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,8.7737,0,9.2855,10.61,6.1486,10.836,0,10.124,0,7.0783,9.4521,0,0,0,0,0,0,0,0,6.3316,0,7.2419,0,9.2984,6.6331,0,0,7.9746,0,7.1154,0,3.8092,0,4.1454,0,0,0,0,7.695,0,8.9021,4.7027,6.2319,7.9729
0,0,0,0,0,0,0,0,4.5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8338,0,0,0,0,0,0,9.4448,0,9.5887,0,0,9.2855,0,10.107,0,10.437,0,0,2.1547,10.981,5.5812,0,8.1469,7.2478,8.1723,0,8.079,0,8.6006,0,0,9.6323,7.6514,11.707,9.524,10.685,0,0,0,8.0551,0,0,0,0,0,0,5.7066,0,0,4.687,5.7163,6.4344,8.0733,0
0,0,0,0,0,0,0,7.1795,0,5.9794,0,0,3.8639,4.9399,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8068,0,0,0,0,0,0,4.9099,0,8.5707,4.8651,6.6293,10.61,10.107,0,4.7724,9.4633,0,7.8715,0,10.802,7.0385,0,0,6.2688,6.7692,0,0,0,0,0,0,0,0,7.1217,6.897,6.2276,0,8.5058,0,7.5985,0,0,0,0,4.1816,5.9527,0,0,6.876,0,7.8919,5.2943,6.7034,8.5197
